year,state,state_po,county_name,county_fips,candidate,party,candidatevotes
2012,SOUTH DAKOTA,SD,Butte,46019,MITT ROMNEY,REPUBLICAN,3073
2012,SOUTH DAKOTA,SD,Campbell,46021,MITT ROMNEY,REPUBLICAN,616
2012,SOUTH DAKOTA,SD,Charles Mix,46023,MITT ROMNEY,REPUBLICAN,2230
2012,SOUTH DAKOTA,SD,Clark,46025,MITT ROMNEY,REPUBLICAN,1067
2012,SOUTH DAKOTA,SD,Clay,46027,BARACK OBAMA,DEMOCRAT,2955
2012,SOUTH DAKOTA,SD,Codington,46029,MITT ROMNEY,REPUBLICAN,6696
2012,SOUTH DAKOTA,SD,Corson,46031,BARACK OBAMA,DEMOCRAT,648
2012,SOUTH DAKOTA,SD,Custer,46033,MITT ROMNEY,REPUBLICAN,3062
2012,SOUTH DAKOTA,SD,Davison,46035,MITT ROMNEY,REPUBLICAN,4757
2012,SOUTH DAKOTA,SD,Day,46037,BARACK OBAMA,DEMOCRAT,1497
2012,SOUTH DAKOTA,SD,Deuel,46039,MITT ROMNEY,REPUBLICAN,1175
2012,SOUTH DAKOTA,SD,Dewey,46041,BARACK OBAMA,DEMOCRAT,1207
2012,SOUTH DAKOTA,SD,Douglas,46043,MITT ROMNEY,REPUBLICAN,1334
2012,SOUTH DAKOTA,SD,Edmunds,46045,MITT ROMNEY,REPUBLICAN,1264
2012,SOUTH DAKOTA,SD,Fall River,46047,MITT ROMNEY,REPUBLICAN,2258
2012,SOUTH DAKOTA,SD,Faulk,46049,MITT ROMNEY,REPUBLICAN,765
2012,SOUTH DAKOTA,SD,Grant,46051,MITT ROMNEY,REPUBLICAN,2034
2012,SOUTH DAKOTA,SD,Gregory,46053,MITT ROMNEY,REPUBLICAN,1507
2012,SOUTH DAKOTA,SD,Haakon,46055,MITT ROMNEY,REPUBLICAN,940
2012,SOUTH DAKOTA,SD,Hamlin,46057,MITT ROMNEY,REPUBLICAN,1803
2012,SOUTH DAKOTA,SD,Hand,46059,MITT ROMNEY,REPUBLICAN,1242
2012,SOUTH DAKOTA,SD,Hanson,46061,MITT ROMNEY,REPUBLICAN,1627
2012,SOUTH DAKOTA,SD,Harding,46063,MITT ROMNEY,REPUBLICAN,638
2012,SOUTH DAKOTA,SD,Hughes,46065,MITT ROMNEY,REPUBLICAN,5219
2012,SOUTH DAKOTA,SD,Hutchinson,46067,MITT ROMNEY,REPUBLICAN,2451
2012,SOUTH DAKOTA,SD,Hyde,46069,MITT ROMNEY,REPUBLICAN,531
2012,SOUTH DAKOTA,SD,Jackson,46071,MITT ROMNEY,REPUBLICAN,661
2012,SOUTH DAKOTA,SD,Jerauld,46073,MITT ROMNEY,REPUBLICAN,538
2012,SOUTH DAKOTA,SD,Jones,46075,MITT ROMNEY,REPUBLICAN,490
2012,SOUTH DAKOTA,SD,Kingsbury,46077,MITT ROMNEY,REPUBLICAN,1451
2012,SOUTH DAKOTA,SD,Lake,46079,MITT ROMNEY,REPUBLICAN,3419
2012,SOUTH DAKOTA,SD,Lawrence,46081,MITT ROMNEY,REPUBLICAN,7025
2012,SOUTH DAKOTA,SD,Lincoln,46083,MITT ROMNEY,REPUBLICAN,13611
2012,SOUTH DAKOTA,SD,Lyman,46085,MITT ROMNEY,REPUBLICAN,933
2012,SOUTH DAKOTA,SD,Mccook,46087,MITT ROMNEY,REPUBLICAN,1655
2012,SOUTH DAKOTA,SD,Mcpherson,46089,MITT ROMNEY,REPUBLICAN,921
2012,SOUTH DAKOTA,SD,Marshall,46091,BARACK OBAMA,DEMOCRAT,1061
2012,SOUTH DAKOTA,SD,Meade,46093,MITT ROMNEY,REPUBLICAN,7566
2012,SOUTH DAKOTA,SD,Mellette,46095,MITT ROMNEY,REPUBLICAN,381
2012,SOUTH DAKOTA,SD,Miner,46097,MITT ROMNEY,REPUBLICAN,636
2012,SOUTH DAKOTA,SD,Minnehaha,46099,MITT ROMNEY,REPUBLICAN,40342
2012,SOUTH DAKOTA,SD,Moody,46101,MITT ROMNEY,REPUBLICAN,1535
2012,SOUTH DAKOTA,SD,Pennington,46103,MITT ROMNEY,REPUBLICAN,28232
2012,SOUTH DAKOTA,SD,Perkins,46105,MITT ROMNEY,REPUBLICAN,1205
2012,SOUTH DAKOTA,SD,Potter,46107,MITT ROMNEY,REPUBLICAN,1029
2012,SOUTH DAKOTA,SD,Roberts,46109,BARACK OBAMA,DEMOCRAT,2302
2012,SOUTH DAKOTA,SD,Sanborn,46111,MITT ROMNEY,REPUBLICAN,688
2012,SOUTH DAKOTA,SD,Shannon,46113,BARACK OBAMA,DEMOCRAT,2937
2012,SOUTH DAKOTA,SD,Spink,46115,MITT ROMNEY,REPUBLICAN,1670
2012,SOUTH DAKOTA,SD,Stanley,46117,MITT ROMNEY,REPUBLICAN,1063
2012,SOUTH DAKOTA,SD,Sully,46119,MITT ROMNEY,REPUBLICAN,613
2012,SOUTH DAKOTA,SD,Todd,46121,BARACK OBAMA,DEMOCRAT,1976
2012,SOUTH DAKOTA,SD,Tripp,46123,MITT ROMNEY,REPUBLICAN,1905
2012,SOUTH DAKOTA,SD,Turner,46125,MITT ROMNEY,REPUBLICAN,2715
2012,SOUTH DAKOTA,SD,Union,46127,MITT ROMNEY,REPUBLICAN,4698
2012,SOUTH DAKOTA,SD,Walworth,46129,MITT ROMNEY,REPUBLICAN,1731
2012,SOUTH DAKOTA,SD,Yankton,46135,MITT ROMNEY,REPUBLICAN,5495
2012,SOUTH DAKOTA,SD,Ziebach,46137,BARACK OBAMA,DEMOCRAT,439
2012,TENNESSEE,TN,Anderson,47001,MITT ROMNEY,REPUBLICAN,18968
2012,TENNESSEE,TN,Bedford,47003,MITT ROMNEY,REPUBLICAN,10034
2012,TENNESSEE,TN,Benton,47005,MITT ROMNEY,REPUBLICAN,3850
2012,TENNESSEE,TN,Bledsoe,47007,MITT ROMNEY,REPUBLICAN,3022
2012,TENNESSEE,TN,Blount,47009,MITT ROMNEY,REPUBLICAN,35441
2012,TENNESSEE,TN,Bradley,47011,MITT ROMNEY,REPUBLICAN,27422
2012,TENNESSEE,TN,Campbell,47013,MITT ROMNEY,REPUBLICAN,8604
2012,TENNESSEE,TN,Cannon,47015,MITT ROMNEY,REPUBLICAN,3309
2012,TENNESSEE,TN,Carroll,47017,MITT ROMNEY,REPUBLICAN,7225
2012,TENNESSEE,TN,Carter,47019,MITT ROMNEY,REPUBLICAN,15503
2012,TENNESSEE,TN,Cheatham,47021,MITT ROMNEY,REPUBLICAN,10268
2012,TENNESSEE,TN,Chester,47023,MITT ROMNEY,REPUBLICAN,4684
2012,TENNESSEE,TN,Claiborne,47025,MITT ROMNEY,REPUBLICAN,7617
2012,TENNESSEE,TN,Clay,47027,MITT ROMNEY,REPUBLICAN,1747
2012,TENNESSEE,TN,Cocke,47029,MITT ROMNEY,REPUBLICAN,8459
2012,TENNESSEE,TN,Coffee,47031,MITT ROMNEY,REPUBLICAN,13023
2012,TENNESSEE,TN,Crockett,47033,MITT ROMNEY,REPUBLICAN,3783
2012,TENNESSEE,TN,Cumberland,47035,MITT ROMNEY,REPUBLICAN,18653
2012,TENNESSEE,TN,Davidson,47037,BARACK OBAMA,DEMOCRAT,143120
2012,TENNESSEE,TN,Decatur,47039,MITT ROMNEY,REPUBLICAN,2874
2012,TENNESSEE,TN,Dekalb,47041,MITT ROMNEY,REPUBLICAN,4143
2012,TENNESSEE,TN,Dickson,47043,MITT ROMNEY,REPUBLICAN,11296
2012,TENNESSEE,TN,Dyer,47045,MITT ROMNEY,REPUBLICAN,9921
2012,TENNESSEE,TN,Fayette,47047,MITT ROMNEY,REPUBLICAN,12689
2012,TENNESSEE,TN,Fentress,47049,MITT ROMNEY,REPUBLICAN,5243
2012,TENNESSEE,TN,Franklin,47051,MITT ROMNEY,REPUBLICAN,10262
2012,TENNESSEE,TN,Gibson,47053,MITT ROMNEY,REPUBLICAN,12883
2012,TENNESSEE,TN,Giles,47055,MITT ROMNEY,REPUBLICAN,6915
2012,TENNESSEE,TN,Grainger,47057,MITT ROMNEY,REPUBLICAN,5470
2012,TENNESSEE,TN,Greene,47059,MITT ROMNEY,REPUBLICAN,17245
2012,TENNESSEE,TN,Grundy,47061,MITT ROMNEY,REPUBLICAN,2516
2012,TENNESSEE,TN,Hamblen,47063,MITT ROMNEY,REPUBLICAN,14522
2012,TENNESSEE,TN,Hamilton,47065,MITT ROMNEY,REPUBLICAN,79933
2012,TENNESSEE,TN,Hancock,47067,MITT ROMNEY,REPUBLICAN,1527
2012,TENNESSEE,TN,Hardeman,47069,BARACK OBAMA,DEMOCRAT,5482
2012,TENNESSEE,TN,Hardin,47071,MITT ROMNEY,REPUBLICAN,7886
2012,TENNESSEE,TN,Hawkins,47073,MITT ROMNEY,REPUBLICAN,14382
2012,TENNESSEE,TN,Haywood,47075,BARACK OBAMA,DEMOCRAT,4569
2012,TENNESSEE,TN,Henderson,47077,MITT ROMNEY,REPUBLICAN,7421
2012,TENNESSEE,TN,Henry,47079,MITT ROMNEY,REPUBLICAN,8193
2012,TENNESSEE,TN,Hickman,47081,MITT ROMNEY,REPUBLICAN,4758
2012,TENNESSEE,TN,Houston,47083,MITT ROMNEY,REPUBLICAN,1579
2012,TENNESSEE,TN,Humphreys,47085,MITT ROMNEY,REPUBLICAN,3833
2012,TENNESSEE,TN,Jackson,47087,MITT ROMNEY,REPUBLICAN,2383
2012,TENNESSEE,TN,Jefferson,47089,MITT ROMNEY,REPUBLICAN,13038
2012,TENNESSEE,TN,Johnson,47091,MITT ROMNEY,REPUBLICAN,4611
2012,TENNESSEE,TN,Knox,47093,MITT ROMNEY,REPUBLICAN,109707
2012,TENNESSEE,TN,Lake,47095,MITT ROMNEY,REPUBLICAN,1163
2012,TENNESSEE,TN,Lauderdale,47097,MITT ROMNEY,REPUBLICAN,4616
2012,TENNESSEE,TN,Lawrence,47099,MITT ROMNEY,REPUBLICAN,10770
2012,TENNESSEE,TN,Lewis,47101,MITT ROMNEY,REPUBLICAN,3117
2012,TENNESSEE,TN,Lincoln,47103,MITT ROMNEY,REPUBLICAN,9803
2012,TENNESSEE,TN,Loudon,47105,MITT ROMNEY,REPUBLICAN,16707
2012,TENNESSEE,TN,Mcminn,47107,MITT ROMNEY,REPUBLICAN,12967
2012,TENNESSEE,TN,Mcnairy,47109,MITT ROMNEY,REPUBLICAN,7015
2012,TENNESSEE,TN,Macon,47111,MITT ROMNEY,REPUBLICAN,5260
2012,TENNESSEE,TN,Madison,47113,MITT ROMNEY,REPUBLICAN,21993
2012,TENNESSEE,TN,Marion,47115,MITT ROMNEY,REPUBLICAN,6272
2012,TENNESSEE,TN,Marshall,47117,MITT ROMNEY,REPUBLICAN,6832
2012,TENNESSEE,TN,Maury,47119,MITT ROMNEY,REPUBLICAN,20708
2012,TENNESSEE,TN,Meigs,47121,MITT ROMNEY,REPUBLICAN,2734
2012,TENNESSEE,TN,Monroe,47123,MITT ROMNEY,REPUBLICAN,11731
2012,TENNESSEE,TN,Montgomery,47125,MITT ROMNEY,REPUBLICAN,30245
2012,TENNESSEE,TN,Moore,47127,MITT ROMNEY,REPUBLICAN,2053
2012,TENNESSEE,TN,Morgan,47129,MITT ROMNEY,REPUBLICAN,4669
2012,TENNESSEE,TN,Obion,47131,MITT ROMNEY,REPUBLICAN,8814
2012,TENNESSEE,TN,Overton,47133,MITT ROMNEY,REPUBLICAN,4775
2012,TENNESSEE,TN,Perry,47135,MITT ROMNEY,REPUBLICAN,1578
2012,TENNESSEE,TN,Pickett,47137,MITT ROMNEY,REPUBLICAN,1712
2012,TENNESSEE,TN,Polk,47139,MITT ROMNEY,REPUBLICAN,4108
2012,TENNESSEE,TN,Putnam,47141,MITT ROMNEY,REPUBLICAN,17254
2012,TENNESSEE,TN,Rhea,47143,MITT ROMNEY,REPUBLICAN,7802
2012,TENNESSEE,TN,Roane,47145,MITT ROMNEY,REPUBLICAN,14724
2012,TENNESSEE,TN,Robertson,47147,MITT ROMNEY,REPUBLICAN,17643
2012,TENNESSEE,TN,Rutherford,47149,MITT ROMNEY,REPUBLICAN,60846
2012,TENNESSEE,TN,Scott,47151,MITT ROMNEY,REPUBLICAN,5117
2012,TENNESSEE,TN,Sequatchie,47153,MITT ROMNEY,REPUBLICAN,3541
2012,TENNESSEE,TN,Sevier,47155,MITT ROMNEY,REPUBLICAN,25984
2012,TENNESSEE,TN,Shelby,47157,BARACK OBAMA,DEMOCRAT,232443
2012,TENNESSEE,TN,Smith,47159,MITT ROMNEY,REPUBLICAN,4495
2012,TENNESSEE,TN,Stewart,47161,MITT ROMNEY,REPUBLICAN,2963
2012,TENNESSEE,TN,Sullivan,47163,MITT ROMNEY,REPUBLICAN,43562
2012,TENNESSEE,TN,Sumner,47165,MITT ROMNEY,REPUBLICAN,46003
2012,TENNESSEE,TN,Tipton,47167,MITT ROMNEY,REPUBLICAN,16672
2012,TENNESSEE,TN,Trousdale,47169,MITT ROMNEY,REPUBLICAN,1612
2012,TENNESSEE,TN,Unicoi,47171,MITT ROMNEY,REPUBLICAN,5032
2012,TENNESSEE,TN,Union,47173,MITT ROMNEY,REPUBLICAN,4282
2012,TENNESSEE,TN,Van Buren,47175,MITT ROMNEY,REPUBLICAN,1386
2012,TENNESSEE,TN,Warren,47177,MITT ROMNEY,REPUBLICAN,8010
2012,TENNESSEE,TN,Washington,47179,MITT ROMNEY,REPUBLICAN,32808
2012,TENNESSEE,TN,Wayne,47181,MITT ROMNEY,REPUBLICAN,4253
2012,TENNESSEE,TN,Weakley,47183,MITT ROMNEY,REPUBLICAN,8605
2012,TENNESSEE,TN,White,47185,MITT ROMNEY,REPUBLICAN,6197
2012,TENNESSEE,TN,Williamson,47187,MITT ROMNEY,REPUBLICAN,69850
2012,TENNESSEE,TN,Wilson,47189,MITT ROMNEY,REPUBLICAN,36109
2012,TEXAS,TX,Anderson,48001,MITT ROMNEY,REPUBLICAN,12262
2012,TEXAS,TX,Andrews,48003,MITT ROMNEY,REPUBLICAN,3639
2012,TEXAS,TX,Angelina,48005,MITT ROMNEY,REPUBLICAN,20303
2012,TEXAS,TX,Aransas,48007,MITT ROMNEY,REPUBLICAN,6830
2012,TEXAS,TX,Archer,48009,MITT ROMNEY,REPUBLICAN,3600
2012,TEXAS,TX,Armstrong,48011,MITT ROMNEY,REPUBLICAN,828
2012,TEXAS,TX,Atascosa,48013,MITT ROMNEY,REPUBLICAN,7461
2012,TEXAS,TX,Austin,48015,MITT ROMNEY,REPUBLICAN,9265
2012,TEXAS,TX,Bailey,48017,MITT ROMNEY,REPUBLICAN,1339
2012,TEXAS,TX,Bandera,48019,MITT ROMNEY,REPUBLICAN,7426
2012,TEXAS,TX,Bastrop,48021,MITT ROMNEY,REPUBLICAN,14033
2012,TEXAS,TX,Baylor,48023,MITT ROMNEY,REPUBLICAN,1297
2012,TEXAS,TX,Bee,48025,MITT ROMNEY,REPUBLICAN,4356
2012,TEXAS,TX,Bell,48027,MITT ROMNEY,REPUBLICAN,49574
2012,TEXAS,TX,Bexar,48029,BARACK OBAMA,DEMOCRAT,264856
2012,TEXAS,TX,Blanco,48031,MITT ROMNEY,REPUBLICAN,3638
2012,TEXAS,TX,Borden,48033,MITT ROMNEY,REPUBLICAN,324
2012,TEXAS,TX,Bosque,48035,MITT ROMNEY,REPUBLICAN,5885
2012,TEXAS,TX,Bowie,48037,MITT ROMNEY,REPUBLICAN,24869
2012,TEXAS,TX,Brazoria,48039,MITT ROMNEY,REPUBLICAN,70862
2012,TEXAS,TX,Brazos,48041,MITT ROMNEY,REPUBLICAN,37209
2012,TEXAS,TX,Brewster,48043,MITT ROMNEY,REPUBLICAN,1976
2012,TEXAS,TX,Briscoe,48045,MITT ROMNEY,REPUBLICAN,578
2012,TEXAS,TX,Brooks,48047,BARACK OBAMA,DEMOCRAT,1886
2012,TEXAS,TX,Brown,48049,MITT ROMNEY,REPUBLICAN,11895
2012,TEXAS,TX,Burleson,48051,MITT ROMNEY,REPUBLICAN,4671
2012,TEXAS,TX,Burnet,48053,MITT ROMNEY,REPUBLICAN,12843
2012,TEXAS,TX,Caldwell,48055,MITT ROMNEY,REPUBLICAN,6021
2012,TEXAS,TX,Calhoun,48057,MITT ROMNEY,REPUBLICAN,4144
2012,TEXAS,TX,Callahan,48059,MITT ROMNEY,REPUBLICAN,4378
2012,TEXAS,TX,Cameron,48061,BARACK OBAMA,DEMOCRAT,49975
2012,TEXAS,TX,Camp,48063,MITT ROMNEY,REPUBLICAN,2881
2012,TEXAS,TX,Carson,48065,MITT ROMNEY,REPUBLICAN,2451
2012,TEXAS,TX,Cass,48067,MITT ROMNEY,REPUBLICAN,8763
2012,TEXAS,TX,Castro,48069,MITT ROMNEY,REPUBLICAN,1470
2012,TEXAS,TX,Chambers,48071,MITT ROMNEY,REPUBLICAN,11787
2012,TEXAS,TX,Cherokee,48073,MITT ROMNEY,REPUBLICAN,12094
2012,TEXAS,TX,Childress,48075,MITT ROMNEY,REPUBLICAN,1665
2012,TEXAS,TX,Clay,48077,MITT ROMNEY,REPUBLICAN,4266
2012,TEXAS,TX,Cochran,48079,MITT ROMNEY,REPUBLICAN,649
2012,TEXAS,TX,Coke,48081,MITT ROMNEY,REPUBLICAN,1218
2012,TEXAS,TX,Coleman,48083,MITT ROMNEY,REPUBLICAN,3012
2012,TEXAS,TX,Collin,48085,MITT ROMNEY,REPUBLICAN,196888
2012,TEXAS,TX,Collingsworth,48087,MITT ROMNEY,REPUBLICAN,962
2012,TEXAS,TX,Colorado,48089,MITT ROMNEY,REPUBLICAN,6026
2012,TEXAS,TX,Comal,48091,MITT ROMNEY,REPUBLICAN,39318
2012,TEXAS,TX,Comanche,48093,MITT ROMNEY,REPUBLICAN,3944
2012,TEXAS,TX,Concho,48095,MITT ROMNEY,REPUBLICAN,793
2012,TEXAS,TX,Cooke,48097,MITT ROMNEY,REPUBLICAN,11951
2012,TEXAS,TX,Coryell,48099,MITT ROMNEY,REPUBLICAN,11220
2012,TEXAS,TX,Cottle,48101,MITT ROMNEY,REPUBLICAN,555
2012,TEXAS,TX,Crane,48103,MITT ROMNEY,REPUBLICAN,985
2012,TEXAS,TX,Crockett,48105,MITT ROMNEY,REPUBLICAN,957
2012,TEXAS,TX,Crosby,48107,MITT ROMNEY,REPUBLICAN,1132
2012,TEXAS,TX,Culberson,48109,BARACK OBAMA,DEMOCRAT,568
2012,TEXAS,TX,Dallam,48111,MITT ROMNEY,REPUBLICAN,1248
2012,TEXAS,TX,Dallas,48113,BARACK OBAMA,DEMOCRAT,405571
2012,TEXAS,TX,Dawson,48115,MITT ROMNEY,REPUBLICAN,2591
2012,TEXAS,TX,Deaf Smith,48117,MITT ROMNEY,REPUBLICAN,3042
2012,TEXAS,TX,Delta,48119,MITT ROMNEY,REPUBLICAN,1524
2012,TEXAS,TX,Denton,48121,MITT ROMNEY,REPUBLICAN,157579
2012,TEXAS,TX,Dewitt,48123,MITT ROMNEY,REPUBLICAN,5122
2012,TEXAS,TX,Dickens,48125,MITT ROMNEY,REPUBLICAN,793
2012,TEXAS,TX,Dimmit,48127,BARACK OBAMA,DEMOCRAT,2141
2012,TEXAS,TX,Donley,48129,MITT ROMNEY,REPUBLICAN,1287
2012,TEXAS,TX,Duval,48131,BARACK OBAMA,DEMOCRAT,3331
2012,TEXAS,TX,Eastland,48133,MITT ROMNEY,REPUBLICAN,5444
2012,TEXAS,TX,Ector,48135,MITT ROMNEY,REPUBLICAN,24010
2012,TEXAS,TX,Edwards,48137,MITT ROMNEY,REPUBLICAN,642
2012,TEXAS,TX,Ellis,48139,MITT ROMNEY,REPUBLICAN,39574
2012,TEXAS,TX,El Paso,48141,BARACK OBAMA,DEMOCRAT,112952
2012,TEXAS,TX,Erath,48143,MITT ROMNEY,REPUBLICAN,10329
2012,TEXAS,TX,Falls,48145,MITT ROMNEY,REPUBLICAN,3356
2012,TEXAS,TX,Fannin,48147,MITT ROMNEY,REPUBLICAN,8161
2012,TEXAS,TX,Fayette,48149,MITT ROMNEY,REPUBLICAN,8106
2012,TEXAS,TX,Fisher,48151,MITT ROMNEY,REPUBLICAN,1094
2012,TEXAS,TX,Floyd,48153,MITT ROMNEY,REPUBLICAN,1523
2012,TEXAS,TX,Foard,48155,MITT ROMNEY,REPUBLICAN,348
2012,TEXAS,TX,Fort Bend,48157,MITT ROMNEY,REPUBLICAN,116126
2012,TEXAS,TX,Franklin,48159,MITT ROMNEY,REPUBLICAN,3446
2012,TEXAS,TX,Freestone,48161,MITT ROMNEY,REPUBLICAN,5646
2012,TEXAS,TX,Frio,48163,BARACK OBAMA,DEMOCRAT,2376
2012,TEXAS,TX,Gaines,48165,MITT ROMNEY,REPUBLICAN,3484
2012,TEXAS,TX,Galveston,48167,MITT ROMNEY,REPUBLICAN,69059
2012,TEXAS,TX,Garza,48169,MITT ROMNEY,REPUBLICAN,1263
2012,TEXAS,TX,Gillespie,48171,MITT ROMNEY,REPUBLICAN,10306
2012,TEXAS,TX,Glasscock,48173,MITT ROMNEY,REPUBLICAN,526
2012,TEXAS,TX,Goliad,48175,MITT ROMNEY,REPUBLICAN,2294
2012,TEXAS,TX,Gonzales,48177,MITT ROMNEY,REPUBLICAN,4216
2012,TEXAS,TX,Gray,48179,MITT ROMNEY,REPUBLICAN,6443
2012,TEXAS,TX,Grayson,48181,MITT ROMNEY,REPUBLICAN,30936
2012,TEXAS,TX,Gregg,48183,MITT ROMNEY,REPUBLICAN,28742
2012,TEXAS,TX,Grimes,48185,MITT ROMNEY,REPUBLICAN,6141
2012,TEXAS,TX,Guadalupe,48187,MITT ROMNEY,REPUBLICAN,33117
2012,TEXAS,TX,Hale,48189,MITT ROMNEY,REPUBLICAN,6490
2012,TEXAS,TX,Hall,48191,MITT ROMNEY,REPUBLICAN,832
2012,TEXAS,TX,Hamilton,48193,MITT ROMNEY,REPUBLICAN,2918
2012,TEXAS,TX,Hansford,48195,MITT ROMNEY,REPUBLICAN,1788
2012,TEXAS,TX,Hardeman,48197,MITT ROMNEY,REPUBLICAN,1176
2012,TEXAS,TX,Hardin,48199,MITT ROMNEY,REPUBLICAN,17746
2012,TEXAS,TX,Harris,48201,BARACK OBAMA,DEMOCRAT,587044
2012,TEXAS,TX,Harrison,48203,MITT ROMNEY,REPUBLICAN,17512
2012,TEXAS,TX,Hartley,48205,MITT ROMNEY,REPUBLICAN,1708
2012,TEXAS,TX,Haskell,48207,MITT ROMNEY,REPUBLICAN,1424
2012,TEXAS,TX,Hays,48209,MITT ROMNEY,REPUBLICAN,31661
2012,TEXAS,TX,Hemphill,48211,MITT ROMNEY,REPUBLICAN,1298
2012,TEXAS,TX,Henderson,48213,MITT ROMNEY,REPUBLICAN,21231
2012,TEXAS,TX,Hidalgo,48215,BARACK OBAMA,DEMOCRAT,97969
2012,TEXAS,TX,Hill,48217,MITT ROMNEY,REPUBLICAN,9132
2012,TEXAS,TX,Hockley,48219,MITT ROMNEY,REPUBLICAN,5546
2012,TEXAS,TX,Hood,48221,MITT ROMNEY,REPUBLICAN,18409
2012,TEXAS,TX,Hopkins,48223,MITT ROMNEY,REPUBLICAN,9836
2012,TEXAS,TX,Houston,48225,MITT ROMNEY,REPUBLICAN,5880
2012,TEXAS,TX,Howard,48227,MITT ROMNEY,REPUBLICAN,6453
2012,TEXAS,TX,Hudspeth,48229,MITT ROMNEY,REPUBLICAN,471
2012,TEXAS,TX,Hunt,48231,MITT ROMNEY,REPUBLICAN,21011
2012,TEXAS,TX,Hutchinson,48233,MITT ROMNEY,REPUBLICAN,6804
2012,TEXAS,TX,Irion,48235,MITT ROMNEY,REPUBLICAN,668
2012,TEXAS,TX,Jack,48237,MITT ROMNEY,REPUBLICAN,2580
2012,TEXAS,TX,Jackson,48239,MITT ROMNEY,REPUBLICAN,3906
2012,TEXAS,TX,Jasper,48241,MITT ROMNEY,REPUBLICAN,9957
2012,TEXAS,TX,Jeff Davis,48243,MITT ROMNEY,REPUBLICAN,719
2012,TEXAS,TX,Jefferson,48245,BARACK OBAMA,DEMOCRAT,44668
2012,TEXAS,TX,Jim Hogg,48247,BARACK OBAMA,DEMOCRAT,1301
2012,TEXAS,TX,Jim Wells,48249,BARACK OBAMA,DEMOCRAT,6492
2012,TEXAS,TX,Johnson,48251,MITT ROMNEY,REPUBLICAN,37661
2012,TEXAS,TX,Jones,48253,MITT ROMNEY,REPUBLICAN,4262
2012,TEXAS,TX,Karnes,48255,MITT ROMNEY,REPUBLICAN,2825
2012,TEXAS,TX,Kaufman,48257,MITT ROMNEY,REPUBLICAN,24846
2012,TEXAS,TX,Kendall,48259,MITT ROMNEY,REPUBLICAN,14508
2012,TEXAS,TX,Kenedy,48261,MITT ROMNEY,REPUBLICAN,84
2012,TEXAS,TX,Kent,48263,MITT ROMNEY,REPUBLICAN,335
2012,TEXAS,TX,Kerr,48265,MITT ROMNEY,REPUBLICAN,17274
2012,TEXAS,TX,Kimble,48267,MITT ROMNEY,REPUBLICAN,1667
2012,TEXAS,TX,King,48269,MITT ROMNEY,REPUBLICAN,139
2012,TEXAS,TX,Kinney,48271,MITT ROMNEY,REPUBLICAN,880
2012,TEXAS,TX,Kleberg,48273,BARACK OBAMA,DEMOCRAT,4754
2012,TEXAS,TX,Knox,48275,MITT ROMNEY,REPUBLICAN,1160
2012,TEXAS,TX,Lamar,48277,MITT ROMNEY,REPUBLICAN,12826
2012,TEXAS,TX,Lamb,48279,MITT ROMNEY,REPUBLICAN,3058
2012,TEXAS,TX,Lampasas,48281,MITT ROMNEY,REPUBLICAN,5621
2012,TEXAS,TX,La Salle,48283,BARACK OBAMA,DEMOCRAT,965
2012,TEXAS,TX,Lavaca,48285,MITT ROMNEY,REPUBLICAN,6796
2012,TEXAS,TX,Lee,48287,MITT ROMNEY,REPUBLICAN,4507
2012,TEXAS,TX,Leon,48289,MITT ROMNEY,REPUBLICAN,5814
2012,TEXAS,TX,Liberty,48291,MITT ROMNEY,REPUBLICAN,17323
2012,TEXAS,TX,Limestone,48293,MITT ROMNEY,REPUBLICAN,5288
2012,TEXAS,TX,Lipscomb,48295,MITT ROMNEY,REPUBLICAN,1044
2012,TEXAS,TX,Live Oak,48297,MITT ROMNEY,REPUBLICAN,3154
2012,TEXAS,TX,Llano,48299,MITT ROMNEY,REPUBLICAN,7610
2012,TEXAS,TX,Loving,48301,MITT ROMNEY,REPUBLICAN,54
2012,TEXAS,TX,Lubbock,48303,MITT ROMNEY,REPUBLICAN,63469
2012,TEXAS,TX,Lynn,48305,MITT ROMNEY,REPUBLICAN,1439
2012,TEXAS,TX,Mcculloch,48307,MITT ROMNEY,REPUBLICAN,2419
2012,TEXAS,TX,Mclennan,48309,MITT ROMNEY,REPUBLICAN,47903
2012,TEXAS,TX,Mcmullen,48311,MITT ROMNEY,REPUBLICAN,431
2012,TEXAS,TX,Madison,48313,MITT ROMNEY,REPUBLICAN,3028
2012,TEXAS,TX,Marion,48315,MITT ROMNEY,REPUBLICAN,2733
2012,TEXAS,TX,Martin,48317,MITT ROMNEY,REPUBLICAN,1368
2012,TEXAS,TX,Mason,48319,MITT ROMNEY,REPUBLICAN,1565
2012,TEXAS,TX,Matagorda,48321,MITT ROMNEY,REPUBLICAN,8040
2012,TEXAS,TX,Maverick,48323,BARACK OBAMA,DEMOCRAT,8303
2012,TEXAS,TX,Medina,48325,MITT ROMNEY,REPUBLICAN,11079
2012,TEXAS,TX,Menard,48327,MITT ROMNEY,REPUBLICAN,665
2012,TEXAS,TX,Midland,48329,MITT ROMNEY,REPUBLICAN,35689
2012,TEXAS,TX,Milam,48331,MITT ROMNEY,REPUBLICAN,5481
2012,TEXAS,TX,Mills,48333,MITT ROMNEY,REPUBLICAN,1882
2012,TEXAS,TX,Mitchell,48335,MITT ROMNEY,REPUBLICAN,1756
